feed_id,source_id,name,feed_name,language,cca,coverage,covered_area,url,rss_url
2315,318,El Diario Vasco,Economy,es,ES,global,spain,,http://www.diariovasco.com/rss/atom/?seccion=economia#ns_campaign=rss&ns_mchannel=rss-atom&ns_source=economia&ns_linkname=test&ns_fee=0
2316,318,El Diario Vasco,Cover Page,es,ES,global,spain,,http://www.diariovasco.com/rss/atom/portada#ns_campaign=rss&ns_mchannel=rss-atom&ns_source=portada&ns_linkname=test&ns_fee=0
2317,318,El Diario Vasco,Auto,es,ES,global,spain,,http://www.diariovasco.com/rss/atom/?seccion=deportes/motor#ns_campaign=rss&ns_mchannel=rss-atom&ns_source=deportes/motor&ns_linkname=test&ns_fee=0
2318,318,El Diario Vasco,Business,es,ES,global,spain,,http://www.diariovasco.com/rss/atom/?seccion=tecnologia/empresas#ns_campaign=rss&ns_mchannel=rss-atom&ns_source=tecnologia/empresas&ns_linkname=test&ns_fee=0
2319,318,El Diario Vasco,Tech,es,ES,global,spain,,http://www.diariovasco.com/rss/atom/?seccion=tecnologia#ns_campaign=rss&ns_mchannel=rss-atom&ns_source=tecnologia&ns_linkname=test&ns_fee=0
2320,318,El Diario Vasco,Economy,es,ES,global,spain,,http://www.diariovasco.com/rss/atom/?seccion=economia#ns_campaign=rss&ns_mchannel=rss-atom&ns_source=economia&ns_linkname=test&ns_fee=0
2321,531,El Pais,Science,es,ES,global,spain,,http://ep00.epimg.net/rss/elpais/ciencia.xml
2322,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2323,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2324,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2325,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2326,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2327,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2328,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2329,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2330,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2331,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2332,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2333,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2334,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2335,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2336,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2337,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2338,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2339,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2340,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2341,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2342,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2343,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2344,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2345,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2346,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2347,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2348,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2349,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2350,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2351,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2352,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2353,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2354,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2355,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2356,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2357,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2358,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2359,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2360,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2361,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2362,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2363,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2364,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2365,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2366,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2367,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2368,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2369,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2370,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2371,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2372,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2373,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2374,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2375,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2376,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2377,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2378,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2379,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2380,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2381,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2382,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2383,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2384,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2385,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2386,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2387,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2388,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2389,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2390,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2391,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2392,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2393,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2394,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2395,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2396,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2397,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2398,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2399,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2400,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2401,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2402,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2403,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2404,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2405,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2406,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2407,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2408,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2409,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2410,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2411,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2412,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2413,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2414,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2415,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2416,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2417,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2418,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2419,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2420,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2421,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2422,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2423,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2424,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2425,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2426,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2427,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2428,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2429,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2430,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2431,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2432,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2433,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2434,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2435,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2436,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2437,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2438,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2439,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2440,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2441,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2442,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2443,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2444,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2445,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2446,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2447,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2448,531,El Pais,Health,es,ES,global,spain,,http://elpais.com/tag/rss/salud/a
2449,531,El Pais,Motor Sport,es,ES,global,spain,,http://elpais.com/tag/rss/deportes_motor/a/
2450,531,El Pais,Tech,es,ES,global,spain,,http://ep00.epimg.net/rss/tecnologia/portada.xml
2451,531,El Pais,Economy,es,ES,global,spain,,http://ep00.epimg.net/rss/economia/portada.xml
2452,531,El Pais,International,es,ES,global,spain,,http://ep00.epimg.net/rss/internacional/portada.xml
2453,531,El Pais,Latest News,es,ES,global,spain,,http://ep00.epimg.net/rss/tags/ultimas_noticias.xml
2454,531,El Pais,Spain,es,ES,national,spain,,http://ep00.epimg.net/rss/politica/portada.xml
2455,337,La Jornada,Capital,es,MX,local,mexico,,http://www.jornada.com.mx/rss/capital.xml?v=1
2456,337,La Jornada,Main,es,MX,global,mexico,,http://www.jornada.com.mx/rss/edicion.xml?v=1
2457,337,La Jornada,Latest News,es,MX,global,mexico,,http://www.jornada.com.mx/ultimas/news/RSS
2458,337,La Jornada,Economy,es,MX,global,mexico,,http://www.jornada.com.mx/rss/economia.xml?v=1
2459,337,La Jornada,World,es,MX,global,mexico,,http://www.jornada.com.mx/rss/mundo.xml?v=1
2460,337,La Jornada,Science,es,MX,global,mexico,,http://www.jornada.com.mx/rss/ciencias.xml?v=1
2461,337,La Jornada,Society and Justice,es,MX,global,mexico,,http://www.jornada.com.mx/rss/sociedad.xml?v=1
2462,337,La Jornada,Politics,es,MX,global,mexico,,http://www.jornada.com.mx/rss/politica.xml?v=1
2463,337,La Jornada,Main,es,MX,global,mexico,,http://www.jornada.com.mx/rss/edicion.xml?v=1
2464,337,La Jornada,Latest News,es,MX,global,mexico,,http://www.jornada.com.mx/ultimas/news/RSS
2465,337,La Jornada,Economy,es,MX,global,mexico,,http://www.jornada.com.mx/rss/economia.xml?v=1
2466,337,La Jornada,World,es,MX,global,mexico,,http://www.jornada.com.mx/rss/mundo.xml?v=1
2467,337,La Jornada,Science,es,MX,global,mexico,,http://www.jornada.com.mx/rss/ciencias.xml?v=1
2468,337,La Jornada,Society and Justice,es,MX,global,mexico,,http://www.jornada.com.mx/rss/sociedad.xml?v=1
2469,337,La Jornada,Politics,es,MX,global,mexico,,http://www.jornada.com.mx/rss/politica.xml?v=1
2470,337,La Jornada,Main,es,MX,global,mexico,,http://www.jornada.com.mx/rss/edicion.xml?v=1
2471,337,La Jornada,Latest News,es,MX,global,mexico,,http://www.jornada.com.mx/ultimas/news/RSS
2472,337,La Jornada,Economy,es,MX,global,mexico,,http://www.jornada.com.mx/rss/economia.xml?v=1
2473,337,La Jornada,World,es,MX,global,mexico,,http://www.jornada.com.mx/rss/mundo.xml?v=1
2474,337,La Jornada,Science,es,MX,global,mexico,,http://www.jornada.com.mx/rss/ciencias.xml?v=1
2475,337,La Jornada,Society and Justice,es,MX,global,mexico,,http://www.jornada.com.mx/rss/sociedad.xml?v=1
2476,337,La Jornada,Politics,es,MX,global,mexico,,http://www.jornada.com.mx/rss/politica.xml?v=1
2477,337,La Jornada,Main,es,MX,global,mexico,,http://www.jornada.com.mx/rss/edicion.xml?v=1
2478,337,La Jornada,Latest News,es,MX,global,mexico,,http://www.jornada.com.mx/ultimas/news/RSS
2479,337,La Jornada,Economy,es,MX,global,mexico,,http://www.jornada.com.mx/rss/economia.xml?v=1
2480,337,La Jornada,World,es,MX,global,mexico,,http://www.jornada.com.mx/rss/mundo.xml?v=1
2481,337,La Jornada,Science,es,MX,global,mexico,,http://www.jornada.com.mx/rss/ciencias.xml?v=1
2482,337,La Jornada,Society and Justice,es,MX,global,mexico,,http://www.jornada.com.mx/rss/sociedad.xml?v=1
2483,337,La Jornada,Politics,es,MX,global,mexico,,http://www.jornada.com.mx/rss/politica.xml?v=1
2484,337,La Jornada,Main,es,MX,global,mexico,,http://www.jornada.com.mx/rss/edicion.xml?v=1
2485,337,La Jornada,Latest News,es,MX,global,mexico,,http://www.jornada.com.mx/ultimas/news/RSS
2486,337,La Jornada,Economy,es,MX,global,mexico,,http://www.jornada.com.mx/rss/economia.xml?v=1
2487,337,La Jornada,World,es,MX,global,mexico,,http://www.jornada.com.mx/rss/mundo.xml?v=1
2488,337,La Jornada,Science,es,MX,global,mexico,,http://www.jornada.com.mx/rss/ciencias.xml?v=1
2489,337,La Jornada,Society and Justice,es,MX,global,mexico,,http://www.jornada.com.mx/rss/sociedad.xml?v=1
2490,337,La Jornada,Politics,es,MX,global,mexico,,http://www.jornada.com.mx/rss/politica.xml?v=1
2491,337,La Jornada,Main,es,MX,global,mexico,,http://www.jornada.com.mx/rss/edicion.xml?v=1
2492,337,La Jornada,Latest News,es,MX,global,mexico,,http://www.jornada.com.mx/ultimas/news/RSS
2493,337,La Jornada,Economy,es,MX,global,mexico,,http://www.jornada.com.mx/rss/economia.xml?v=1
2494,337,La Jornada,World,es,MX,global,mexico,,http://www.jornada.com.mx/rss/mundo.xml?v=1
2495,337,La Jornada,Science,es,MX,global,mexico,,http://www.jornada.com.mx/rss/ciencias.xml?v=1
2496,337,La Jornada,Society and Justice,es,MX,global,mexico,,http://www.jornada.com.mx/rss/sociedad.xml?v=1
2497,337,La Jornada,Politics,es,MX,global,mexico,,http://www.jornada.com.mx/rss/politica.xml?v=1
2498,337,La Jornada,Main,es,MX,global,mexico,,http://www.jornada.com.mx/rss/edicion.xml?v=1
2499,337,La Jornada,Latest News,es,MX,global,mexico,,http://www.jornada.com.mx/ultimas/news/RSS
2500,337,La Jornada,Economy,es,MX,global,mexico,,http://www.jornada.com.mx/rss/economia.xml?v=1
2501,337,La Jornada,World,es,MX,global,mexico,,http://www.jornada.com.mx/rss/mundo.xml?v=1
2502,337,La Jornada,Science,es,MX,global,mexico,,http://www.jornada.com.mx/rss/ciencias.xml?v=1
2503,337,La Jornada,Society and Justice,es,MX,global,mexico,,http://www.jornada.com.mx/rss/sociedad.xml?v=1
2504,337,La Jornada,Politics,es,MX,global,mexico,,http://www.jornada.com.mx/rss/politica.xml?v=1
2505,337,La Jornada,Main,es,MX,global,mexico,,http://www.jornada.com.mx/rss/edicion.xml?v=1
2506,337,La Jornada,Latest News,es,MX,global,mexico,,http://www.jornada.com.mx/ultimas/news/RSS
2507,337,La Jornada,Economy,es,MX,global,mexico,,http://www.jornada.com.mx/rss/economia.xml?v=1
2508,337,La Jornada,World,es,MX,global,mexico,,http://www.jornada.com.mx/rss/mundo.xml?v=1
2509,337,La Jornada,Science,es,MX,global,mexico,,http://www.jornada.com.mx/rss/ciencias.xml?v=1
2510,337,La Jornada,Society and Justice,es,MX,global,mexico,,http://www.jornada.com.mx/rss/sociedad.xml?v=1
2511,337,La Jornada,Politics,es,MX,global,mexico,,http://www.jornada.com.mx/rss/politica.xml?v=1
2512,337,La Jornada,Main,es,MX,global,mexico,,http://www.jornada.com.mx/rss/edicion.xml?v=1
2513,337,La Jornada,Latest News,es,MX,global,mexico,,http://www.jornada.com.mx/ultimas/news/RSS
2514,337,La Jornada,Economy,es,MX,global,mexico,,http://www.jornada.com.mx/rss/economia.xml?v=1
2515,337,La Jornada,World,es,MX,global,mexico,,http://www.jornada.com.mx/rss/mundo.xml?v=1
2516,337,La Jornada,Science,es,MX,global,mexico,,http://www.jornada.com.mx/rss/ciencias.xml?v=1
